  0.19780219780219779       -3.5784658890204871E-006
  0.19880119880119881       -3.5805663364300589E-006
  0.19980019980019981       -3.5692571180959243E-006
  0.20079920079920080       -3.5697682061373737E-006
  0.20179820179820179       -3.5569924522904672E-006
  0.20279720279720279       -3.5559198027478782E-006
  0.20379620379620381       -3.5416840934247185E-006
  0.20479520479520480       -3.5390342760014812E-006
  0.20579420579420579       -3.5233461264292581E-006
  0.20679320679320679       -3.5191266422459849E-006
  0.20779220779220781       -3.5019944864274800E-006
  0.20879120879120880       -3.4962137531401246E-006
  0.20979020979020979       -3.4776469260697842E-006
  0.21078921078921078       -3.4703142558410201E-006
  0.21178821178821178       -3.4503229746833950E-006
  0.21278721278721280       -3.4414485579147986E-006
  0.21378621378621379       -3.4200439011364411E-006
  0.21478521478521478       -3.4096387834550355E-006
  0.21578421578421578       -3.3868326696019306E-006
  0.21678321678321677       -3.3749087326701060E-006
  0.21778221778221779       -3.3507138990217947E-006
  0.21878121878121878       -3.3372838347892897E-006
  0.21978021978021978       -3.3117138133341367E-006
  0.22077922077922077       -3.2967911025213865E-006
  0.22177822177822179       -3.2698601967202777E-006
  0.22277722277722278       -3.2534590828703703E-006
  0.22377622377622378       -3.2251823404702811E-006
  0.22477522477522477       -3.2073178038746116E-006
  0.22577422577422576       -3.1777109913233106E-006
  0.22677322677322678       -3.1583987234046639E-006
  0.22777222777222778       -3.1274782981583087E-006
  0.22877122877122877       -3.1067346710287258E-006
  0.22977022977022976       -3.0745177535533161E-006
  0.23076923076923078       -3.0523597938555074E-006
  0.23176823176823177       -3.0188641374051992E-006
  0.23276723276723277       -2.9953094941030160E-006
  0.23376623376623376       -2.9605534550417040E-006
  0.23476523476523475       -2.9356203692563054E-006
  0.23576423576423577       -2.8996228750894291E-006
  0.23676323676323677       -2.8733301487864453E-006
  0.23776223776223776       -2.8361106654827409E-006
  0.23876123876123875       -2.8084776284219783E-006
  0.23976023976023977       -2.7700561278019155E-006
  0.24075924075924077       -2.7411026031661041E-006
  0.24175824175824176       -2.7014995294272440E-006
  0.24275724275724275       -2.6712458002769637E-006
  0.24375624375624375       -2.6304820336239609E-006
  0.24475524475524477       -2.5989488074683791E-006
  0.24575424575424576       -2.5570456300583707E-006
  0.24675324675324675       -2.5242540025919764E-006
  0.24775224775224775       -2.4812330612144074E-006
  0.24875124875124874       -2.4472044802620841E-006
  0.24975024975024976       -2.4030877488179068E-006
  0.25074925074925075       -2.3678439763932544E-006
  0.25174825174825177       -2.3226537203291804E-006
  0.25274725274725274       -2.2862167948662800E-006
  0.25374625374625376       -2.2399755304632700E-006
  0.25474525474525472       -2.2023677279537902E-006
  0.25574425574425574       -2.1550981852940649E-006
  0.25674325674325676       -2.1163419817595820E-006
  0.25774225774225773       -2.0680670645114983E-006
  0.25874125874125875       -2.0281850942577045E-006
  0.25974025974025972       -1.9789278404834906E-006
  0.26073926073926074       -1.9379428587201999E-006
  0.26173826173826176       -1.8877264011963356E-006
  0.26273726273726272       -1.8456612420988443E-006
  0.26373626373626374       -1.7945087674698395E-006
  0.26473526473526471       -1.7513863047228708E-006
  0.26573426573426573       -1.6993210138109340E-006
  0.26673326673326675       -1.6551641201540585E-006
  0.26773226773226771       -1.6022091860068747E-006
  0.26873126873126874       -1.5570406929078871E-006
  0.26973026973026976       -1.5032192224691075E-006
  0.27072927072927072       -1.4570618786117729E-006
  0.27172827172827174       -1.4023968708494959E-006
  0.27272727272727271       -1.3552733027474455E-006
  0.27372627372627373       -1.2997876081519122E-006
  0.27472527472527475       -1.2517202801099446E-006
  0.27572427572427571       -1.1954365611922566E-006
  0.27672327672327673       -1.1464477346790802E-006
  0.27772227772227770       -1.0893884262406843E-006
  0.27872127872127872       -1.0395001206056887E-006
  0.27972027972027974       -9.8168739035110834E-007
  0.28071928071928071       -9.3092134328528311E-007
  0.28171828171828173       -8.7237705344733460E-007
  0.28271728271728269       -8.2075468451525627E-007
  0.28371628371628371       -7.6150035255089990E-007
  0.28471528471528473       -7.0904272347700193E-007
  0.28571428571428570       -6.4909948628385546E-007
  0.28671328671328672       -5.9582726488496063E-007
  0.28771228771228774       -5.3521584233822539E-007
  0.28871128871128870       -4.8114926712463204E-007
  0.28971028971028973       -4.1988992556392889E-007
  0.29070929070929069       -3.6504877004413930E-007
  0.29170829170829171       -3.0316128943655442E-007
  0.29270729270729273       -2.4756483003009135E-007
  0.29370629370629370       -1.8506847006229452E-007
  0.29470529470529472       -1.2873545249614912E-007
  0.29570429570429568       -6.5648922033978796E-008
  0.29670329670329670       -8.5975317049599535E-009
  0.29770229770229772        5.5061041223615145E-008
  0.29870129870129869        1.1281320904476057E-007
  0.29970029970029971        1.7702630571106826E-007
  0.30069930069930068        2.3546227180353754E-007
  0.30169830169830170        3.0021300844932458E-007
  0.30269730269730272        3.5931643603200430E-007
  0.30369630369630368        4.2458858855305728E-007
  0.30469530469530470        4.8434380550596512E-007
  0.30569430569430567        5.5012183081444740E-007
  0.30669330669330669        6.1051385105333414E-007
  0.30769230769230771        6.7678290697824731E-007
  0.30869130869130867        7.3779744793777358E-007
  0.30969030969030970        8.0454340979701979E-007
  0.31068931068931072        8.6616690858358631E-007
  0.31168831168831168        9.3337638424651297E-007
  0.31268731268731270        9.9559601048653570E-007
  0.31368631368631367        1.0632563501491599E-006
  0.31468531468531469        1.1260600150147464E-006
  0.31568431568431571        1.1941593211842895E-006
  0.31668331668331667        1.2575356844673179E-006
  0.31768231768231769        1.3260628148313873E-006
  0.31868131868131866        1.3900012877346100E-006
  0.31968031968031968        1.4589458583100071E-006
  0.32067932067932070        1.5234366034696158E-006
  0.32167832167832167        1.5927889848285228E-006
  0.32267732267732269        1.6578229102940635E-006
  0.32367632367632365        1.7275742209763294E-006
  0.32467532467532467        1.7931429742426843E-006
  0.32567432567432569        1.8632850714278746E-006
  0.32667332667332666        1.9293810235374094E-006
  0.32767232767232768        1.9999064871334920E-006
  0.32867132867132864        2.0665227181488000E-006
  0.32967032967032966        2.1374248299900073E-006
  0.33066933066933069        2.2045551048226560E-006
  0.33166833166833165        2.2758278264519253E-006
  0.33266733266733267        2.3434665681737963E-006
  0.33366633366633369        2.4151045094033098E-006
  0.33466533466533466        2.4832467684630141E-006
  0.33566433566433568        2.5552451517873541E-006
  0.33666333666333664        2.6238865646623141E-006
  0.33766233766233766        2.6962411864915119E-006
  0.33866133866133868        2.7653779347774335E-006
  0.33966033966033965        2.8380851158915474E-006
  0.34065934065934067        2.9077138748278691E-006
  0.34165834165834164        2.9807704095758190E-006
  0.34265734265734266        3.0508882929424844E-006
  0.34365634365634368        3.1242913872213137E-006
  0.34465534465534464        3.1948958823318512E-006
  0.34565434565434566        3.2686430902123365E-006
  0.34665334665334663        3.3397319893734385E-006
  0.34765234765234765        3.4138211369893563E-006
  0.34865134865134867        3.4853924608631425E-006
  0.34965034965034963        3.5598215655189538E-006
  0.35064935064935066        3.6318734759612701E-006
  0.35164835164835168        3.7066406587375083E-006
  0.35264735264735264        3.7791713675531593E-006
  0.35364635364635366        3.8542747547964568E-006
  0.35464535464535463        3.9272824216800287E-006
  0.35564435564435565        4.0027200406348187E-006
  0.35664335664335667        4.0762026640786321E-006
  0.35764235764235763        4.1519723263584508E-006
  0.35864135864135865        4.2259276245671960E-006
  0.35964035964035962        4.3020268056344812E-006
  0.36063936063936064        4.3764520867867305E-006
  0.36163836163836166        4.4528777900794206E-006
  0.36263736263736263        4.5277698156933765E-006
  0.36363636363636365        4.6045184314486939E-006
  0.36463536463536461        4.6798732671217436E-006
  0.36563436563436563        4.7569404168778033E-006
  0.36663336663336665        4.8327532739082429E-006
  0.36763236763236762        4.9101336470012269E-006
  0.36863136863136864        4.9863987116728435E-006
  0.36963036963036960        5.0640858892692170E-006
  0.37062937062937062        5.1407961399169077E-006
  0.37162837162837165        5.2187824075778206E-006
  0.37262737262737261        5.2959294246632865E-006
  0.37362637362637363        5.3742055710699303E-006
  0.37462537462537465        5.4517793254718527E-006
  0.37562437562437562        5.5303344317479550E-006
  0.37662337662337664        5.6083230710257410E-006
  0.37762237762237760        5.6871442828807352E-006
  0.37862137862137862        5.7655338942546914E-006
  0.37962037962037964        5.8446061836545964E-006
  0.38061938061938061        5.9233805496584398E-006
  0.38161838161838163        6.0026864593722636E-006
  0.38261738261738260        6.0818267936459457E-006
  0.38361638361638362        6.1613461681178261E-006
  0.38461538461538464        6.2408308416972004E-006
  0.38561438561438560        6.3205405434298524E-006
  0.38661338661338662        6.4003447882563916E-006
  0.38761238761238759        6.4802183949125042E-006
  0.38861138861138861        6.5603139957848444E-006
  0.38961038961038963        6.6403214830130620E-006
  0.39060939060939059        6.7206764514233565E-006
  0.39160839160839161        6.8007838562377207E-006
  0.39260739260739258        6.8813620834629904E-006
  0.39360639360639360        6.9615311501597503E-006
  0.39460539460539462        7.0422920441616891E-006
  0.39560439560439559        7.1224798496454121E-006
  0.39660339660339661        7.2033779505748467E-006
  0.39760239760239763        7.2835365118232523E-006
  0.39860139860139859        7.3645210883425238E-006
  0.39960039960039961        7.4445969454878953E-006
  0.40059940059940058        7.5256115676903756E-006
  0.40159840159840160        7.6055453474974715E-006
  0.40259740259740262        7.6865274386692871E-006
  0.40359640359640359        7.7662533938811119E-006
  0.40459540459540461        7.8471337573184583E-006
  0.40559440559440557        7.9265792820614383E-006
  0.40659340659340659        8.0072816041644270E-006
  0.40759240759240761        8.0863667226296940E-006
  0.40859140859140858        8.1668070484030662E-006
  0.40959040959040960        8.2454438778580110E-006
  0.41058941058941056        8.3255300605390208E-006
  0.41158841158841158        8.4036222462569033E-006
  0.41258741258741261        8.4832533661680592E-006
  0.41358641358641357        8.5606954854537188E-006
  0.41458541458541459        8.6397612385400412E-006
  0.41558441558441561        8.7164381740320033E-006
  0.41658341658341658        8.7948182292001412E-006
  0.41758241758241760        8.8706045074413929E-006
  0.41858141858141856        8.9481678287990366E-006
  0.41958041958041958        9.0229269257804763E-006
  0.42057942057942060        9.0995310574217913E-006
  0.42157842157842157        9.1731146635412132E-006
  0.42257742257742259        9.2486049761393633E-006
  0.42357642357642356        9.3208522243934488E-006
  0.42457542457542458        9.3950611207154756E-006
  0.42557442557442560        9.4657977688555910E-006
  0.42657342657342656        9.5385438456624644E-006
  0.42757242757242758        9.6075814130015801E-006
  0.42857142857142855        9.6786685724433312E-006
  0.42957042957042957        9.7458034303447220E-006
  0.43056943056943059        9.8150199431222947E-006
  0.43156843156843155        9.8800323480262168E-006
  0.43256743256743257        9.9471498595506652E-006
  0.43356643356643354        1.0009802931034437E-005
  0.43456543456543456        1.0074575407847230E-005
  0.43556443556443558        1.0134614042380095E-005
  0.43656343656343655        1.0196776654479470E-005
  0.43756243756243757        1.0253926372664427E-005
  0.43856143856143859        1.0313194301682263E-005
  0.43956043956043955        1.0367160020021132E-005
  0.44055944055944057        1.0423227190518800E-005
  0.44155844155844154        1.0473691910459550E-005
  0.44255744255744256        1.0526229636032785E-005
  0.44355644355644358        1.0572853040822273E-005
  0.44455544455544455        1.0621508571779276E-005
  0.44555444555444557        1.0663925524186380E-005
  0.44655344655344653        1.0708320488984862E-005
  0.44755244755244755        1.0746139413988360E-005
  0.44855144855144857        1.0785868139805168E-005
  0.44955044955044954        1.0818669280719332E-005
  0.45054945054945056        1.0853296978521044E-005
  0.45154845154845152        1.0880630506610400E-005
  0.45254745254745254        1.0909691302253291E-005
  0.45354645354645357        1.0931075260474640E-005
  0.45454545454545453        1.0954070047948467E-005
  0.45554445554445555        1.0968988108637374E-005
  0.45654345654345652        1.0985382196419772E-005
  0.45754245754245754        1.0993281193539307E-005
  0.45854145854145856        1.1002501716636145E-005
  0.45954045954045952        1.1002788922092856E-005
  0.46053946053946054        1.1004221971085022E-005
  0.46153846153846156        1.0996262065989462E-005
  0.46253746253746253        1.0989249485660815E-005
  0.46353646353646355        1.0972361169039308E-005
  0.46453546453546452        1.0956196956507118E-005
  0.46553446553446554        1.0929649115428060E-005
  0.46653346653346656        1.0903575336652979E-005
  0.46753246753246752        1.0866582684717785E-005
  0.46853146853146854        1.0829784802187241E-005
  0.46953046953046951        1.0781502855535774E-005
  0.47052947052947053        1.0733104315994196E-005
  0.47152847152847155        1.0672623550766157E-005
  0.47252747252747251        1.0611679450691276E-005
  0.47352647352647353        1.0538018411837011E-005
  0.47452547452547450        1.0463507975861813E-005
  0.47552447552447552        1.0375605040116420E-005
  0.47652347652347654        1.0286422557478953E-005
  0.47752247752247751        1.0183125921713075E-005
  0.47852147852147853        1.0078069640097505E-005
  0.47952047952047955        9.9581249373188593E-006
  0.48051948051948051        9.8358831842325717E-006
  0.48151848151848153        9.6979178487484420E-006
  0.48251748251748250        9.5570513065120023E-006
  0.48351648351648352        9.3995543599855736E-006
  0.48451548451548454        9.2384728600302272E-006
  0.48551448551448551        9.0597680735540796E-006
  0.48651348651348653        8.8766993136248109E-006
  0.48751248751248749        8.6749084286134799E-006
  0.48851148851148851        8.4678543431476920E-006
  0.48951048951048953        8.2408447708728483E-006
  0.49050949050949050        8.0075181528035105E-006
  0.49150849150849152        7.7528251756567064E-006
  0.49250749250749248        7.4905529347257053E-006
  0.49350649350649350        7.2052573825266479E-006
  0.49450549450549453        6.9108234062387832E-006
  0.49550449550449549        6.5913451136032361E-006
  0.49650349650349651        6.2607136461896039E-006
  0.49750249750249748        5.9024273766648148E-006
  0.49850149850149850        5.5302019003064689E-006
  0.49950049950049952        5.1265996363905730E-006
  0.50049950049950054        4.7051907078661028E-006
  0.50149850149850150        4.2523287236042259E-006
  0.50249750249750247        3.7890697480495589E-006
  0.50349650349650354        3.3037937511640384E-006
  0.50449550449550451        2.8158549457390506E-006
  0.50549450549450547        2.3116258121385780E-006
  0.50649350649350644        1.8095584451834567E-006
  0.50749250749250752        1.2948747474447042E-006
  0.50849150849150848        7.8564291028072764E-007
  0.50949050949050945        2.6629718916763392E-007
  0.51048951048951052       -2.4522714904748796E-007
  0.51148851148851149       -7.6509792337396237E-007
  0.51248751248751245       -1.2753766578996032E-006
  0.51348651348651353       -1.7927273552018514E-006
  0.51448551448551449       -2.2991279121238906E-006
  0.51548451548451546       -2.8116731333333451E-006
  0.51648351648351654       -3.3122066523551789E-006
  0.51748251748251750       -3.8182111782526884E-006
  0.51848151848151847       -4.3113625982467568E-006
  0.51948051948051943       -4.8095019915144298E-006
  0.52047952047952051       -5.2941144974632942E-006
  0.52147852147852147       -5.7833784042124447E-006
  0.52247752247752244       -6.2585718227750370E-006
  0.52347652347652351       -6.7381945709099841E-006
  0.52447552447552448       -7.2033059365152693E-006
  0.52547452547452544       -7.6727153135036612E-006
  0.52647352647352652       -8.1272544624653034E-006
  0.52747252747252749       -8.5860330068107623E-006
  0.52847152847152845       -9.0296486748213916E-006
  0.52947052947052942       -9.4775038453434674E-006
  0.53046953046953049       -9.9099573064142236E-006
  0.53146853146853146       -1.0346698096589662E-005
  0.53246753246753242       -1.0767842345237423E-005
  0.53346653346653350       -1.1193360688909126E-005
  0.53446553446553446       -1.1603123777897724E-005
  0.53546453546453543       -1.2017379572537745E-005
  0.53646353646353651       -1.2415751120479962E-005
  0.53746253746253747       -1.2818760039457636E-005
  0.53846153846153844       -1.3205780195780172E-005
  0.53946053946053951       -1.3597603677791131E-005
  0.54045954045954048       -1.3973354020543688E-005
  0.54145854145854144       -1.4354090975722901E-005
  0.54245754245754241       -1.4718686946521009E-005
  0.54345654345654348       -1.5088466844165951E-005
  0.54445554445554445       -1.5442051419859472E-005
  0.54545454545454541       -1.5801028487367183E-005
  0.54645354645354649       -1.6143766859264604E-005
  0.54745254745254746       -1.6492115194442561E-005
  0.54845154845154842       -1.6824190271471630E-005
  0.54945054945054950       -1.7162099702140596E-005
  0.55044955044955046       -1.7483708296940944E-005
  0.55144855144855143       -1.7811380865005539E-005
  0.55244755244755239       -1.8122730450912993E-005
  0.55344655344655347       -1.8440377417192821E-005
  0.55444555444555443       -1.8741683360083840E-005
  0.55544455544455540       -1.9049522647227810E-005
  0.55644355644355648       -1.9341005843408978E-005
  0.55744255744255744       -1.9639259850460677E-005
  0.55844155844155841       -1.9921144704893970E-005
  0.55944055944055948       -2.0210038437831631E-005
  0.56043956043956045       -2.0482551136135195E-005
  0.56143856143856141       -2.0762310610773561E-005
  0.56243756243756249       -2.1025677640919651E-005
  0.56343656343656345       -2.1296528514871611E-005
  0.56443556443556442       -2.1550975405341710E-005
  0.56543456543456538       -2.1813141814639461E-005
  0.56643356643356646       -2.2058892059682526E-005
  0.56743256743256743       -2.2312595625215750E-005
  0.56843156843156839       -2.2549869771624742E-005
  0.56943056943056947       -2.2795328761322302E-005
  0.57042957042957043       -2.3024343634947813E-005
  0.57142857142857140       -2.3261772253055652E-005
  0.57242757242757247       -2.3482740311127616E-005
  0.57342657342657344       -2.3712348105529082E-005
  0.57442557442557440       -2.3925476894582586E-005
  0.57542457542457548       -2.4147468263654046E-005
  0.57642357642357644       -2.4352959972090542E-005
  0.57742257742257741       -2.4567533760325798E-005
  0.57842157842157838       -2.4765584854676662E-005
  0.57942057942057945       -2.4972934026856578E-005
  0.58041958041958042       -2.5163734959703173E-005
  0.58141858141858138       -2.5364046341582057E-005
  0.58241758241758246       -2.5547781326551016E-005
  0.58341658341658342       -2.5741235408048835E-005
  0.58441558441558439       -2.5918082247982755E-005
  0.58541458541458546       -2.6104853038872503E-005
  0.58641358641358643       -2.6274983006009443E-005
  0.58741258741258739       -2.6455237938430460E-005
  0.58841158841158836       -2.6618815699516133E-005
  0.58941058941058944       -2.6792715572389131E-005
  0.59040959040959040       -2.6949899150560786E-005
  0.59140859140859137       -2.7117598110690253E-005
  0.59240759240759244       -2.7268538884656723E-005
  0.59340659340659341       -2.7430184438810179E-005
  0.59440559440559437       -2.7575027169690115E-005
  0.59540459540459545       -2.7730760229068839E-005
  0.59640359640359641       -2.7869643115316061E-005
  0.59740259740259738       -2.8019598060672058E-005
  0.59840159840159846       -2.8152652818178541E-005
  0.59940059940059942       -2.8296957588881360E-005
  0.60039960039960039       -2.8424309548393921E-005
  0.60139860139860135       -2.8563085752920746E-005
  0.60239760239760243       -2.8684853977744305E-005
  0.60339660339660339       -2.8818217017330434E-005
  0.60439560439560436       -2.8934514437706184E-005
  0.60539460539460543       -2.9062573648018417E-005
  0.60639360639360640       -2.9173507206833452E-005
